# index, _pos
655,"array([-6.91185897,  9.5708642 ])"
656,"array([-7.12987663,  9.25862704])"
657,"array([-7.18117523,  9.3386284 ])"
658,"array([-7.00980662,  9.42477666])"
659,"array([-7.19325254,  9.60010573])"
660,"array([-7.0814571 ,  9.36181865])"
661,"array([-7.33250363,  9.50814036])"
662,"array([-7.41756828,  9.73367889])"
663,"array([-7.3847732 ,  9.62580088])"
664,"array([-7.42822423,  9.52786641])"
665,"array([-7.18355586,  9.42560024])"
666,"array([-5.47790136,  9.61701078])"
667,"array([-5.25061277,  9.17067981])"
668,"array([-5.96783725,  9.5623467 ])"
669,"array([-6.66184543,  4.88847597])"
670,"array([-5.69902365, 10.25784694])"
671,"array([-5.51679122, 10.93418011])"
672,"array([-5.55631887, 10.36181011])"
673,"array([-8.44513446, 12.11558632])"
674,"array([-5.59160582, 11.68184159])"
675,"array([-7.6465221 , 11.48568303])"
676,"array([-7.03220897, 10.93436833])"
677,"array([-5.94363839,  9.7802907 ])"
678,"array([-6.69642483, 11.0360518 ])"
679,"array([-6.0020204 ,  8.61797188])"
680,"array([-7.62781665, 12.21858904])"
681,"array([-4.84997721, 10.78562353])"
682,"array([-5.15099499, 11.25275341])"
683,"array([-9.97165877, 15.59678004])"
684,"array([-9.80673091, 15.70879975])"
685,"array([-6.09959101, 10.81080206])"
686,"array([-5.64469968, 11.29666224])"
687,"array([-7.71904572, 11.30156182])"
688,"array([-5.70120265, 10.14225821])"
689,"array([-5.75452735, 11.30764411])"
690,"array([-5.9411229 , 10.04317614])"
691,"array([-7.43828987, 12.06781858])"
692,"array([-4.89998349,  8.96988879])"
693,"array([-8.35660939, 11.61189243])"
694,"array([-7.15355258, 12.39728382])"
695,"array([-7.18838672,  9.80085815])"
696,"array([-7.79883795, 12.47085533])"
697,"array([-0.48834071, 10.70276687])"
698,"array([-0.68245094, 10.61998835])"
699,"array([-0.41348695, 10.50180565])"
700,"array([-7.42739098, 10.85542186])"
701,"array([-5.49498465, 11.57693045])"
702,"array([-5.86624883,  9.28874617])"
703,"array([-5.54508262,  8.44858815])"
704,"array([-7.85476561, 10.46926256])"
705,"array([-6.19815792, 11.63994544])"
706,"array([-5.14364481, 10.68867179])"
707,"array([-6.57019519, 12.46077927])"
708,"array([-7.08343398, 10.63149787])"
709,"array([-6.12261364,  9.59791694])"
710,"array([-6.01116154,  9.93399252])"
711,"array([-5.01871456,  9.81907101])"
712,"array([-4.47494367,  9.560707  ])"
713,"array([-5.35996752, 12.54177002])"
714,"array([-6.39989278, 10.06664387])"
715,"array([-6.182801  ,  9.41484977])"
716,"array([-4.73761292, 10.84603596])"
717,"array([-6.71181252, 12.16411396])"
718,"array([-6.70932552, 12.78053661])"
719,"array([-7.87348483, 11.23428785])"
720,"array([-3.40530823, 15.99516325])"
721,"array([-7.97401123, 11.12392089])"
722,"array([-1.32747902, 13.92579437])"
723,"array([-1.1515579 , 13.77913093])"
724,"array([-4.7126516 , 12.92148115])"
725,"array([-4.7378777 , 13.11926866])"
726,"array([-1.78755971, 14.26033789])"
727,"array([-2.02167314, 14.24650832])"
728,"array([-7.47900506,  9.60270818])"
729,"array([-5.40052153, 10.28942446])"
730,"array([-5.4866915 , 10.20768356])"
731,"array([-5.41473658,  9.23077949])"
732,"array([-11.80888018,   8.0032774 ])"
733,"array([-11.71418704,   7.8291405 ])"
734,"array([-5.90567258,  9.65838202])"
735,"array([-5.71654243, 12.12232746])"
736,"array([-7.91323512, 12.35768871])"
737,"array([-6.45230782, 11.28818886])"
738,"array([-6.0604742, 11.9326103])"
739,"array([-7.94519379, 10.99900644])"
740,"array([-8.12848997, 11.69811075])"
741,"array([-7.95739681, 16.67170126])"
742,"array([-7.17378894, 12.00774591])"
743,"array([-7.43049346, 12.52957543])"
744,"array([-7.86332756, 10.58947567])"
745,"array([-6.06218254,  9.81800464])"
746,"array([-7.05314031, 12.07098967])"
747,"array([-7.24406207, 12.63234772])"
748,"array([-7.83858741, 11.00575492])"
749,"array([-0.60694499, 10.41889337])"
750,"array([-5.5203805 ,  9.36326363])"
751,"array([-6.43558681, 10.72279721])"
752,"array([-7.83585587, 10.19906775])"
753,"array([-6.5962373 ,  9.93385155])"
754,"array([-6.0486201, 12.0429186])"
755,"array([-8.08206222, 11.04865805])"
756,"array([-8.6907134 , 11.14718857])"
757,"array([-7.27641276, 10.34094768])"
758,"array([-5.13517046, 13.35925076])"
759,"array([-6.41423188,  9.39514812])"
760,"array([-6.08734358, 11.00843394])"
761,"array([-6.19093285, 11.35493546])"
762,"array([-6.02260817, 10.18632827])"
763,"array([-4.8279948 , 11.19966047])"
764,"array([-6.98950764, 12.44711141])"
765,"array([-4.97271032, 12.81017993])"
766,"array([-5.69562662, 10.00424499])"
767,"array([-1.8479885 , 14.49540029])"
768,"array([-8.43398583, 10.74914768])"
769,"array([-5.63127987, 10.87980024])"
770,"array([-7.64600754, 11.72430131])"
771,"array([-6.61105015, 10.51254839])"
772,"array([-1.68292326, 13.61394761])"
773,"array([-7.2622973,  9.2959643])"
774,"array([-6.71805978, 10.84168   ])"
775,"array([-6.7708426 , 10.34581999])"
776,"array([-5.16251231, 10.56696884])"
777,"array([-7.73624647,  9.9051641 ])"
778,"array([-8.49357374, 11.21265565])"
779,"array([-4.40911253, 13.32975577])"
780,"array([-4.10522001, 13.39558203])"
781,"array([-4.23939313, 13.52757266])"
782,"array([-7.09977654, 11.53814619])"
783,"array([-7.33591593, 10.76053756])"
784,"array([-7.29427515, 11.57254873])"
785,"array([-4.23767301, 11.24567528])"
786,"array([-4.28231862, 11.37500172])"
787,"array([-4.96974118, 10.16813503])"
788,"array([-4.40011085, 10.15076839])"
789,"array([-5.3893076 ,  9.55126976])"
790,"array([-4.54212943,  9.7817985 ])"
791,"array([-7.62757848, 11.37285794])"
792,"array([-6.07626145, 10.90440178])"
793,"array([-5.91908031, 10.85031655])"
794,"array([-5.98267195, 10.93472339])"
795,"array([-5.87335953, 11.06769876])"
796,"array([-5.8208839, 11.014567 ])"
797,"array([-5.95171839, 11.10794688])"
798,"array([-5.62167369, 10.43787081])"
799,"array([-5.60569563, 10.27412046])"
800,"array([-4.7986843 , 10.99873839])"
801,"array([-7.24418148, 10.02378047])"
802,"array([-5.78514447,  9.8369932 ])"
803,"array([-4.62728089, 14.69927271])"
804,"array([-4.48521043, 15.0331944 ])"
805,"array([-4.37864838, 15.29077538])"
806,"array([-6.1434609 ,  9.87512375])"
807,"array([-5.94113996, 11.91962507])"
808,"array([-5.78908578, 11.11492025])"
809,"array([-6.05812405,  9.49518247])"
810,"array([-7.85779376, 11.74586815])"
811,"array([-5.74783126, 11.81826808])"
812,"array([-6.46613477, 11.43728482])"
813,"array([-6.67696377, 12.39600874])"
814,"array([-0.69571563, 12.13475207])"
815,"array([-0.65324192, 11.94078621])"
816,"array([-6.57915527, 10.3255804 ])"
817,"array([-8.12689925,  9.36472726])"
818,"array([-8.03970876,  9.24051268])"
819,"array([-6.44970462,  9.71337278])"
820,"array([-6.66605118,  9.02386865])"
821,"array([-6.48894061,  8.87294896])"
822,"array([-6.66334606,  8.44914726])"
823,"array([-7.7634807 ,  9.43953996])"
824,"array([-5.22680789,  9.70076751])"
825,"array([-5.31475902,  9.81740387])"
826,"array([-5.23348133,  9.91052485])"
827,"array([-5.30241484,  9.6183551 ])"
828,"array([-5.36461571,  9.71620574])"
829,"array([-8.88884944,  9.67003035])"
830,"array([-8.41376337,  9.91355604])"
831,"array([-5.27946983,  8.0136913 ])"
832,"array([-5.24494758,  7.71677151])"
833,"array([-4.76527006, 10.69072556])"
834,"array([-4.91342861, 11.3088087 ])"
835,"array([-5.63125138,  8.89472342])"
836,"array([-4.93430987, 11.43589805])"
837,"array([-6.66696963, 11.35152246])"
838,"array([-7.82778868, 10.78672253])"
839,"array([-7.85326812, 10.69257691])"
840,"array([-7.75682032, 10.64931299])"
841,"array([-7.0158226 ,  9.00093158])"
842,"array([-7.14464736,  8.5764011 ])"
843,"array([-6.46945782,  9.83121675])"
844,"array([-6.19282869,  9.98218037])"
845,"array([-5.58934941,  9.92555875])"
846,"array([-5.86200169, 11.30221156])"
847,"array([-6.18938292, 11.55010225])"
848,"array([-6.44054462, 10.59072385])"
849,"array([-5.25942071, 10.04225008])"
850,"array([-6.68984298, 10.92731305])"
851,"array([-5.38247481, 10.54253761])"
852,"array([-7.20528419, 11.40794621])"
853,"array([-6.62375262,  9.51971095])"
854,"array([-2.63551884,  6.20088027])"
855,"array([-6.02415395, 12.69985033])"
856,"array([-7.83479323, 11.45059688])"
857,"array([-12.25868984,  12.50853754])"
858,"array([-7.12888879,  8.99597467])"
859,"array([-5.10982189, 10.46863248])"
860,"array([-4.89140615, 10.9007113 ])"
861,"array([-4.06731289, 10.66531608])"
862,"array([-7.28995205, 11.99857321])"
863,"array([-7.60932905, 12.530374  ])"
864,"array([-5.43357334,  7.95353701])"
865,"array([-7.35459679, 10.27813162])"
866,"array([-5.05811965,  9.71079495])"
867,"array([-4.54460196,  9.361776  ])"
868,"array([-4.33959325,  9.94299636])"
869,"array([-7.21715106,  9.68352038])"
870,"array([-6.51680787, 12.7861075 ])"
871,"array([-7.01320274, 12.69538689])"
872,"array([-6.39191411, 11.38986725])"
873,"array([-7.01172321,  9.52335303])"
874,"array([-4.64859425, 12.64118556])"
875,"array([-7.48510455,  9.23024419])"
876,"array([-6.12705027, 16.73387197])"
877,"array([-5.92786353, 16.72348992])"
878,"array([-7.42067856, 12.7138246 ])"
879,"array([-6.29363488, 12.37015194])"
880,"array([-6.88420103,  9.3900001 ])"
881,"array([-5.78791104, 13.83190673])"
882,"array([-7.08304899, 10.34889294])"
883,"array([-8.74311256,  5.21236944])"
884,"array([-8.92458071,  5.29076569])"
885,"array([-6.5044133 , 11.77970839])"
886,"array([-6.48488963,  8.33684807])"
887,"array([-6.6708018, 11.2496119])"
888,"array([-4.94516389, 11.17561524])"
889,"array([-5.16996974, 10.38421682])"
890,"array([-4.15631235, 10.43538121])"
891,"array([-4.30383407, 13.2241351 ])"
892,"array([-7.08385106, 10.42943154])"
893,"array([-7.32922254, 10.17673731])"
894,"array([-7.24986767, 10.12714833])"
895,"array([-0.87976876,  8.74476031])"
896,"array([-0.94663258,  8.55944355])"
897,"array([-6.7288361 ,  9.22136403])"
898,"array([-1.40038398, 14.28571696])"
899,"array([-1.27825808, 14.46704341])"
900,"array([-6.22111312,  9.26902413])"
901,"array([-6.3532362 , 11.89223753])"
902,"array([-6.08770231, 11.52344439])"
903,"array([-6.61139971, 11.71833996])"
904,"array([-5.3911563 ,  9.40388127])"
905,"array([-5.09814751,  8.89537747])"
906,"array([-6.45672981, 11.86612924])"
907,"array([-6.40904536, 12.00803386])"
908,"array([-6.3839194 , 12.52020185])"
