# index, _pos
508,"array([ 3.22981391, -3.62246237])"
509,"array([ 3.2882813 , -3.48895753])"
510,"array([ 3.16846643, -3.73314386])"
511,"array([ 3.35608954, -3.48330566])"
512,"array([ 3.4572184 , -3.72631248])"
513,"array([ 3.29086459, -3.60952603])"
514,"array([ 3.42066064, -3.47511621])"
515,"array([ 3.46433894, -3.34066017])"
516,"array([ 3.53278302, -3.46151526])"
517,"array([ 3.57433195, -3.62250201])"
518,"array([ 3.48035048, -3.43940995])"
519,"array([ 3.72059929, -3.49711436])"
520,"array([ 3.57051065, -3.50788171])"
521,"array([ 3.59061371, -3.43521695])"
522,"array([ 3.65132989, -3.49013536])"
523,"array([ 3.7114428 , -3.46433605])"
524,"array([ 3.52062719, -3.48161973])"
525,"array([ 3.45018089, -3.42179128])"
526,"array([ 3.66287135, -3.51453382])"
527,"array([ 3.6705573 , -3.55757535])"
528,"array([ 3.50690857, -3.75298471])"
529,"array([ 3.65317834, -3.65151563])"
530,"array([ 3.54653019, -3.77725109])"
531,"array([ 3.53391191, -3.75338277])"
532,"array([ 3.64821026, -3.40857335])"
533,"array([ 3.61006501, -3.53362935])"
534,"array([ 3.49650872, -3.48726807])"
535,"array([ 3.21280749, -3.55576912])"
536,"array([ 3.55118824, -3.47820015])"
537,"array([ 3.50081959, -3.56072277])"
538,"array([ 3.68431436, -3.58181182])"
539,"array([ 3.2674705 , -3.89503526])"
540,"array([ 3.36851641, -3.75623302])"
541,"array([ 3.37267834, -3.51060964])"
542,"array([ 3.02942973, -3.63968516])"
543,"array([ 3.54870167, -3.81138528])"
544,"array([ 3.64183189, -3.73767259])"
545,"array([ 3.49681474, -3.80324241])"
546,"array([ 3.39485152, -3.36577681])"
547,"array([ 3.67548291, -3.85901706])"
548,"array([ 3.50144863, -3.32543618])"
549,"array([ 3.23387345, -3.45370321])"
550,"array([ 3.11228336, -3.55406905])"
551,"array([ 3.06780495, -3.49589693])"
552,"array([ 3.05453022, -3.46771936])"
553,"array([ 3.07819664, -3.46475919])"
554,"array([ 3.09619272, -3.43964993])"
555,"array([ 3.067129  , -3.52384212])"
556,"array([ 3.00310288, -3.59339367])"
557,"array([ 3.03924761, -3.51763857])"
558,"array([ 3.41803606, -3.83853573])"
559,"array([ 3.15629092, -3.57393638])"
560,"array([ 3.24739274, -3.74494299])"
561,"array([ 3.11426711, -3.46207129])"
562,"array([ 3.21883103, -3.74547333])"
563,"array([ 3.57838742, -3.81726801])"
564,"array([ 3.69996897, -3.61449622])"
565,"array([ 3.68351698, -3.41051128])"
566,"array([ 3.48969468, -3.23013725])"
567,"array([ 3.65497706, -3.78914232])"
568,"array([ 3.3235705 , -3.64498274])"
569,"array([ 3.65212387, -3.21923236])"
570,"array([ 3.18857177, -3.41599185])"
571,"array([ 3.7136438 , -3.56407116])"
572,"array([ 3.21330787, -4.25079395])"
573,"array([ 3.23887815, -4.02584294])"
574,"array([ 3.36290001, -4.03089889])"
575,"array([ 3.17952543, -4.17283326])"
576,"array([ 3.06923149, -4.23306874])"
577,"array([ 3.14685981, -4.15472837])"
578,"array([ 3.40768411, -4.1411763 ])"
579,"array([ 3.03830801, -4.12164246])"
580,"array([ 3.13738039, -4.33336796])"
581,"array([ 3.09741422, -4.32789207])"
582,"array([ 3.26804773, -4.24194887])"
583,"array([ 3.32442114, -4.16057421])"
584,"array([ 3.02474536, -4.00540891])"
585,"array([ 3.30103321, -4.18023884])"
586,"array([ 3.42399692, -3.94823682])"
587,"array([ 3.01179462, -3.5584745 ])"
588,"array([ 2.8176652 , -3.61803467])"
589,"array([ 3.11237179, -3.62314187])"
590,"array([ 2.89038204, -3.76458394])"
591,"array([ 2.98270882, -3.32574959])"
592,"array([ 3.03216965, -3.75154924])"
593,"array([ 2.78703765, -3.39304844])"
594,"array([ 2.77202054, -3.46213037])"
595,"array([ 3.05798693, -3.39688609])"
596,"array([ 2.9150919 , -3.31158378])"
597,"array([ 2.8336162, -3.8233779])"
598,"array([ 2.90452851, -3.67435745])"
599,"array([ 2.69480343, -3.5421    ])"
600,"array([ 2.72938718, -3.62989057])"
601,"array([ 2.65753298, -3.62826219])"
602,"array([ 2.72789548, -3.45853404])"
603,"array([ 2.71232823, -3.57968069])"
604,"array([ 2.90966823, -3.86618021])"
605,"array([ 2.95656216, -4.15510192])"
606,"array([ 3.03426465, -3.87617412])"
607,"array([ 3.51731792, -4.06293528])"
608,"array([ 3.347034  , -3.78182696])"
609,"array([ 3.17577694, -3.75289654])"
610,"array([ 3.17884916, -3.2938125 ])"
611,"array([ 3.21340285, -3.28525988])"
612,"array([ 3.24322741, -3.29020091])"
613,"array([ 3.34614546, -4.19304572])"
614,"array([ 3.19718593, -4.38593645])"
615,"array([ 3.56296175, -4.34830297])"
616,"array([ 3.51330213, -4.08861164])"
617,"array([ 3.64047781, -4.06267305])"
618,"array([ 3.27294031, -4.07058428])"
619,"array([ 3.3685358 , -4.39263916])"
620,"array([ 3.46654414, -3.96265144])"
621,"array([ 3.69398498, -4.37175735])"
622,"array([ 3.53410127, -4.2059068 ])"
623,"array([ 3.51108386, -3.77853239])"
624,"array([ 3.61989309, -4.33076838])"
625,"array([ 3.51242622, -4.33509439])"
626,"array([ 3.73667151, -4.19260618])"
627,"array([ 3.47567878, -4.34623292])"
