# index, _pos
689,"array([0.8803215 , 5.01253486])"
690,"array([0.91608738, 5.18773969])"
691,"array([0.84058931, 5.12454586])"
692,"array([0.90852872, 5.11673981])"
693,"array([1.02531309, 5.19656794])"
694,"array([1.09333438, 5.23103043])"
695,"array([1.85001577, 2.91791834])"
696,"array([1.76788297, 2.7543981 ])"
697,"array([0.57817989, 3.82113291])"
698,"array([0.34531092, 3.64383452])"
699,"array([0.90303586, 3.10106809])"
700,"array([1.44049924, 4.43936667])"
701,"array([1.89673515, 3.67119645])"
702,"array([1.88898437, 4.10408305])"
703,"array([1.19863464, 3.08931872])"
704,"array([1.49044609, 3.1438423 ])"
705,"array([1.37662061, 3.33460621])"
706,"array([1.66709466, 3.72577865])"
707,"array([2.01235155, 3.81415509])"
708,"array([2.04003974, 4.01633596])"
709,"array([1.96481338, 4.10310065])"
710,"array([2.24688364, 4.1565487 ])"
711,"array([1.44340439, 4.09114255])"
712,"array([1.11725988, 3.36626242])"
713,"array([1.66049943, 3.32421818])"
714,"array([0.36284142, 4.2901837 ])"
715,"array([-0.01372458,  4.39053517])"
716,"array([1.57111388, 3.52240473])"
717,"array([1.85186641, 3.72265521])"
718,"array([1.61370874, 3.50948257])"
719,"array([1.22263352, 3.5287845 ])"
720,"array([1.13942876, 3.46253898])"
721,"array([1.33966257, 4.29269386])"
722,"array([1.33156884, 4.33761932])"
723,"array([1.63679026, 3.47267133])"
724,"array([0.83863609, 3.38740435])"
725,"array([1.44802371, 3.86377912])"
726,"array([1.59685738, 3.68020225])"
727,"array([2.46099353, 3.05134324])"
728,"array([2.13999242, 3.31523858])"
729,"array([0.92256983, 3.15873396])"
730,"array([2.35581808, 3.8376513 ])"
731,"array([2.60242973, 3.8549108 ])"
732,"array([2.51665303, 3.92492158])"
733,"array([1.12326361, 4.03553345])"
734,"array([1.11207198, 3.41458388])"
735,"array([2.27992043, 3.87717568])"
736,"array([0.89008611, 3.4440229 ])"
737,"array([2.52594439, 3.74831539])"
738,"array([1.02209959, 3.77831479])"
739,"array([1.91379289, 3.53387033])"
740,"array([2.38462966, 3.56362543])"
741,"array([1.78446833, 4.01258876])"
742,"array([1.57802978, 3.96493601])"
743,"array([1.09527829, 4.71419568])"
744,"array([0.6431619 , 2.63169989])"
745,"array([0.59546911, 2.4131119 ])"
746,"array([0.46708582, 2.47770977])"
747,"array([2.13317095, 3.80311681])"
748,"array([1.94138889, 3.83836254])"
749,"array([1.52210715, 3.88684349])"
750,"array([1.52087816, 3.84068786])"
751,"array([2.26772009, 3.95032079])"
752,"array([2.23784896, 4.08556847])"
753,"array([2.01799918, 3.9099842 ])"
754,"array([1.49917066, 4.01617814])"
755,"array([0.95829934, 3.28868237])"
756,"array([1.41746851, 4.04529087])"
757,"array([2.33781377, 3.95403421])"
758,"array([1.21390179, 3.91669664])"
759,"array([1.85073654, 3.82949823])"
760,"array([1.6186524 , 4.07208608])"
761,"array([1.98615372, 3.67532676])"
762,"array([2.2115107 , 4.01675931])"
763,"array([1.11142255, 3.69418305])"
764,"array([1.0853253 , 3.75022067])"
765,"array([0.83871551, 3.46138402])"
766,"array([1.81627333, 3.31722649])"
767,"array([2.21460126, 4.22190576])"
768,"array([0.85594273, 3.53662724])"
769,"array([1.8497802 , 3.45998543])"
770,"array([-0.16514266,  2.96348903])"
771,"array([0.16200463, 3.1924278 ])"
772,"array([-0.3787915 ,  2.94807179])"
773,"array([-0.32872992,  2.85795874])"
774,"array([1.48328465, 3.75125323])"
775,"array([0.87866815, 4.16137706])"
776,"array([0.34566095, 3.3653684 ])"
777,"array([0.40491054, 3.30916381])"
778,"array([2.44319826, 3.27686794])"
779,"array([1.3248142 , 3.03012581])"
780,"array([1.45283487, 4.52980761])"
781,"array([1.06237717, 3.71741041])"
782,"array([5.54497124, 2.63096171])"
783,"array([5.49320809, 2.5266088 ])"
784,"array([0.84267019, 4.3501036 ])"
785,"array([0.89182346, 3.39017071])"
786,"array([0.62475997, 2.91605998])"
787,"array([0.51661257, 2.93238002])"
788,"array([0.57277191, 3.00973014])"
789,"array([0.44519031, 2.97203264])"
790,"array([2.16440855, 4.09340338])"
791,"array([1.63881398, 4.29647313])"
792,"array([1.98527361, 3.41439057])"
793,"array([1.58089926, 4.59584411])"
794,"array([2.03453427, 2.89826388])"
795,"array([2.07093878, 2.69063911])"
796,"array([1.91220272, 3.27496111])"
797,"array([1.23421986, 3.844283  ])"
798,"array([1.31957628, 3.41587223])"
799,"array([1.08962029, 3.55067117])"
800,"array([1.13829808, 3.77727875])"
801,"array([1.04631681, 2.65620674])"
802,"array([0.51566906, 3.83172496])"
803,"array([1.8041139 , 3.53899386])"
804,"array([2.03652138, 3.67244099])"
805,"array([0.93812944, 3.97190728])"
806,"array([1.77413577, 2.96927275])"
807,"array([1.4960305 , 5.05274233])"
808,"array([0.99687821, 3.62505102])"
809,"array([1.43888249, 3.49538334])"
810,"array([1.29281039, 2.60909813])"
811,"array([2.25630329, 3.66751127])"
812,"array([1.00258769, 3.16632101])"
813,"array([1.21050876, 2.89700384])"
814,"array([1.44936282, 3.95455407])"
815,"array([1.14739067, 4.86613353])"
816,"array([0.60804488, 5.03703141])"
817,"array([1.01077914, 4.71222345])"
818,"array([0.44654194, 5.2553499 ])"
819,"array([0.7432814 , 3.42327652])"
820,"array([0.63139533, 3.3142267 ])"
821,"array([1.68267552, 4.54167791])"
822,"array([1.63094938, 4.54623142])"
823,"array([1.55135692, 4.38316148])"
824,"array([0.84287603, 2.685947  ])"
825,"array([1.81225608, 8.30731988])"
826,"array([1.68779677, 8.31597229])"
827,"array([1.94688002, 3.30870343])"
828,"array([1.64089513, 3.06191904])"
829,"array([2.00535581, 2.98507169])"
830,"array([1.72188766, 3.08743814])"
831,"array([1.32484817, 3.64393238])"
832,"array([1.04619105, 3.45361567])"
833,"array([1.7389352 , 3.24614744])"
834,"array([1.74026319, 3.14470571])"
835,"array([1.57174573, 4.01936933])"
836,"array([1.42301092, 4.62802988])"
837,"array([2.01515045, 4.21166275])"
838,"array([2.40812471, 4.14005472])"
839,"array([1.17446859, 3.88859457])"
840,"array([0.57724116, 4.04414911])"
841,"array([1.75289014, 5.29412335])"
842,"array([1.34738801, 4.51123634])"
843,"array([1.49822816, 3.92823688])"
844,"array([1.17638991, 4.65179012])"
845,"array([1.59317986, 4.48395683])"
846,"array([0.54320457, 4.08362365])"
847,"array([1.28579303, 4.35027458])"
848,"array([1.53730354, 4.46469586])"
849,"array([0.39135048, 4.22979442])"
850,"array([1.20490043, 3.47890712])"
851,"array([1.9730989 , 4.14987881])"
852,"array([4.64910962, 1.05266105])"
853,"array([4.72714646, 1.14325966])"
854,"array([1.37384641, 3.64454148])"
855,"array([1.91860015, 4.14808433])"
856,"array([1.03805518, 4.09296837])"
857,"array([1.10574537, 4.14242624])"
858,"array([0.81972987, 4.13692075])"
859,"array([0.33796266, 3.06937074])"
860,"array([1.26486952, 4.25056152])"
861,"array([0.71877653, 4.07328684])"
862,"array([1.57744876, 3.29463951])"
863,"array([1.09245585, 3.64071557])"
864,"array([2.34420126, 3.45497154])"
865,"array([0.7295926, 3.0625317])"
866,"array([0.45680907, 3.8298879 ])"
867,"array([1.63384084, 4.59923673])"
868,"array([1.48983005, 3.8711472 ])"
869,"array([1.31681967, 4.60373218])"
870,"array([1.02435653, 3.99324348])"
871,"array([1.8436843, 4.5231514])"
872,"array([1.10654603, 4.44044298])"
873,"array([1.77893496, 3.89640994])"
874,"array([1.89328583, 3.73488839])"
875,"array([0.49197952, 3.03624761])"
876,"array([0.90896036, 3.33491334])"
877,"array([0.71686994, 2.94438156])"
878,"array([0.79229928, 2.8941454 ])"
879,"array([0.91487527, 4.05813584])"
880,"array([0.55255555, 3.87993073])"
881,"array([1.38524878, 3.02873549])"
882,"array([0.79619431, 3.03609091])"
883,"array([2.41080147, 3.6783811 ])"
884,"array([1.0884999 , 4.84987626])"
885,"array([1.02941826, 3.02638055])"
886,"array([1.40698008, 3.96001531])"
887,"array([-2.58100262,  2.11458292])"
888,"array([-2.62981305,  2.23359466])"
889,"array([1.84496128, 3.26693555])"
890,"array([1.35277889, 4.56570512])"
891,"array([0.83913433, 3.15065328])"
892,"array([1.93862494, 2.86760433])"
893,"array([1.68853923, 3.29508872])"
894,"array([1.37812463, 4.15201638])"
895,"array([0.65399296, 3.59481427])"
896,"array([1.58271413, 3.56696958])"
897,"array([2.3228218, 3.6533984])"
898,"array([0.59082698, 3.2420694 ])"
899,"array([1.5085131 , 3.08685105])"
900,"array([0.87044479, 4.65377252])"
901,"array([1.40563578, 4.57979495])"
902,"array([1.80634477, 5.37783791])"
903,"array([0.26885669, 3.93234183])"
904,"array([-0.10964854,  3.92507276])"
905,"array([-2.77665305,  2.61158751])"
906,"array([-2.731277  ,  2.49159248])"
907,"array([2.09583746, 3.34819671])"
908,"array([1.82427138, 5.22160123])"
909,"array([0.92706888, 3.8349241 ])"
910,"array([1.58638732, 2.93030923])"
911,"array([1.69584637, 2.56089053])"
912,"array([1.89072065, 4.20041467])"
913,"array([2.35431704, 4.56573363])"
914,"array([1.56851498, 3.773544  ])"
915,"array([2.1567358 , 4.35742725])"
916,"array([0.63338527, 4.70483666])"
917,"array([0.85684419, 2.96501123])"
918,"array([0.62165747, 3.16080892])"
919,"array([2.09859519, 3.75648754])"
920,"array([2.34858473, 4.41776724])"
921,"array([1.28360582, 4.20043073])"
922,"array([1.54364779, 5.4653088 ])"
923,"array([0.96388504, 3.53072504])"
924,"array([1.16895667, 2.84493124])"
925,"array([1.14156236, 3.86261976])"
926,"array([1.14694684, 4.21066449])"
927,"array([1.20435348, 4.03788963])"
928,"array([0.95441263, 3.39479521])"
929,"array([1.32678622, 4.06596165])"
930,"array([1.7283487 , 4.08713598])"
931,"array([0.93735653, 2.96392956])"
932,"array([1.89367798, 3.44763446])"
933,"array([1.43483546, 3.64462433])"
934,"array([1.77051504, 4.28907333])"
935,"array([1.2775227 , 3.81182276])"
936,"array([1.83637938, 4.09056704])"
937,"array([1.29282219, 3.1152247 ])"
938,"array([1.82093666, 3.22272564])"
939,"array([1.22240036, 2.97753436])"
940,"array([0.79238139, 3.51101629])"
941,"array([1.47209229, 3.24505579])"
942,"array([1.14277333, 3.2421792 ])"
943,"array([-2.97915498,  3.71827654])"
944,"array([-2.97102599,  3.59945824])"
945,"array([1.73217214, 3.68106188])"
946,"array([0.78370072, 3.63309273])"
947,"array([2.05102146, 4.80381595])"
948,"array([0.68291264, 4.09248479])"
949,"array([1.41395016, 3.27806086])"
950,"array([0.91767017, 4.19787146])"
951,"array([1.03629224, 3.82389492])"
952,"array([2.09893418, 4.05707339])"
953,"array([ 3.02664496, -0.10731839])"
954,"array([ 2.9135722 , -0.15152236])"
955,"array([2.12093468, 3.87658523])"
956,"array([1.95714565, 3.49640475])"
957,"array([0.34937175, 4.15359291])"
958,"array([1.86703599, 3.18739185])"
959,"array([1.63421884, 2.88146169])"
960,"array([1.78371309, 2.48769381])"
961,"array([1.67033768, 4.20000246])"
962,"array([0.93295791, 3.77831989])"
963,"array([0.91322046, 4.01307435])"
964,"array([2.32871981, 3.75232621])"
965,"array([0.62011592, 3.63723476])"
966,"array([1.30279823, 4.1020795 ])"
967,"array([1.13468727, 3.72902826])"
968,"array([0.47562471, 3.60430065])"
969,"array([1.9086411 , 4.00128268])"
970,"array([1.72314858, 3.91680445])"
971,"array([0.39128399, 3.98166085])"
972,"array([1.12144455, 4.95017954])"
973,"array([0.34353663, 3.45436906])"
974,"array([0.20678627, 4.52950683])"
975,"array([1.84242944, 3.10065707])"
976,"array([1.60497087, 3.85734061])"
977,"array([1.6038422 , 4.65530764])"
978,"array([1.24085914, 3.15489712])"
979,"array([2.67502159, 4.02698963])"
980,"array([2.9291136 , 4.08872219])"
981,"array([0.91841948, 4.14402094])"
982,"array([2.02549802, 5.26232192])"
983,"array([1.78763405, 3.0815396 ])"
984,"array([2.0221106 , 3.37825364])"
985,"array([2.14744271, 3.4433168 ])"
986,"array([2.14361635, 3.63580287])"
987,"array([2.16297673, 3.53938856])"
988,"array([1.91022449, 3.34098632])"
989,"array([2.03444087, 3.44518294])"
990,"array([2.06870816, 3.55592903])"
991,"array([2.20061728, 3.63479481])"
992,"array([2.11208521, 3.59392129])"
993,"array([2.18765163, 3.69010106])"
994,"array([2.0474181 , 3.32678696])"
995,"array([2.16226694, 3.73653357])"
996,"array([2.10863711, 3.39777298])"
997,"array([1.96978237, 3.36827306])"
998,"array([2.13600652, 3.48907228])"
999,"array([2.16592019, 3.58778254])"
1000,"array([2.23968429, 3.52373502])"
1001,"array([2.09062365, 3.45724199])"
1002,"array([0.52466312, 4.77451652])"
1003,"array([1.57411138, 2.99971367])"
1004,"array([1.59730799, 2.68642562])"
1005,"array([0.97641745, 4.55909752])"
1006,"array([2.26146983, 4.41796191])"
1007,"array([2.19956733, 4.52850192])"
1008,"array([-0.20387424,  3.03325045])"
1009,"array([0.748794  , 5.13249198])"
1010,"array([1.59263748, 3.4453053 ])"
1011,"array([1.41431209, 4.39302948])"
1012,"array([2.67086028, 4.10638325])"
1013,"array([0.96892731, 4.20280833])"
1014,"array([5.74420322, 4.03281021])"
1015,"array([5.74111453, 4.15254286])"
1016,"array([5.65994645, 4.79910543])"
1017,"array([5.63741416, 4.91272688])"
1018,"array([1.63674872, 4.23837997])"
1019,"array([1.95994064, 3.88595144])"
1020,"array([1.1340351 , 3.18446995])"
1021,"array([5.26764524, 5.9683588 ])"
1022,"array([5.37258835, 5.89600742])"
1023,"array([5.19902987, 5.8613099 ])"
1024,"array([1.35945135, 4.09711807])"
1025,"array([1.80988342, 4.26651609])"
1026,"array([1.1634904 , 4.54982789])"
1027,"array([1.84405066, 4.22967887])"
1028,"array([2.12947613, 4.19776863])"
1029,"array([1.52370058, 4.07954557])"
1030,"array([2.3576324 , 4.49320342])"
1031,"array([2.1086011 , 5.21469769])"
1032,"array([1.71685455, 4.65430743])"
1033,"array([0.76217483, 3.11503809])"
1034,"array([2.26095722, 4.94180097])"
1035,"array([1.46354068, 4.29587793])"
1036,"array([2.26148259, 4.71026759])"
1037,"array([2.05204522, 4.59977461])"
1038,"array([ 1.38892053, -0.43438315])"
1039,"array([ 1.26848712, -0.43022879])"
1040,"array([1.22124977, 4.25988044])"
1041,"array([0.97827706, 3.75177698])"
1042,"array([0.50597484, 3.89987166])"
1043,"array([1.68244073, 4.2641773 ])"
1044,"array([1.17978328, 3.51803686])"
1045,"array([0.7340512 , 3.95026993])"
1046,"array([0.84394521, 4.55268795])"
1047,"array([0.26760976, 3.68880723])"
1048,"array([1.28633386, 2.48800533])"
1049,"array([1.01162397, 4.13054269])"
1050,"array([0.69037199, 4.33387603])"
1051,"array([1.71741651, 2.90454653])"
1052,"array([1.50256749, 4.55308057])"
1053,"array([1.70330709, 4.36369313])"
1054,"array([1.23474451, 4.62629582])"
1055,"array([1.72052352, 3.40054968])"
1056,"array([2.04221383, 3.85571499])"
1057,"array([-2.84731934,  4.96433626])"
1058,"array([-2.9595273,  4.9026121])"
1059,"array([-2.79331665,  4.84739785])"
1060,"array([1.10514156, 3.03928897])"
1061,"array([0.95556385, 2.43568249])"
1062,"array([0.94845992, 4.5197321 ])"
1063,"array([1.46598505, 4.96578023])"
1064,"array([1.00621879, 2.9477514 ])"
1065,"array([0.34693887, 3.80335547])"
1066,"array([1.80759665, 4.18923042])"
1067,"array([-0.10486126,  8.06572056])"
1068,"array([0.01008815, 8.10573686])"
1069,"array([0.48745987, 3.77445162])"
1070,"array([1.29173186, 4.65268585])"
1071,"array([1.55185412, 4.65343976])"
1072,"array([1.68930447, 3.87062351])"
1073,"array([5.71070282, 3.39738202])"
1074,"array([5.69409628, 3.27739606])"
1075,"array([0.89310356, 3.27717242])"
1076,"array([2.1532744 , 4.58196617])"
1077,"array([1.97472939, 3.71459256])"
1078,"array([5.30424537, 5.78833212])"
1079,"array([1.8579069 , 2.99556345])"
1080,"array([2.15403608, 2.75735084])"
1081,"array([1.41431612, 2.84357909])"
1082,"array([1.3934956 , 2.42888029])"
1083,"array([0.22422194, 4.94831725])"
1084,"array([1.3900554 , 3.47697621])"
1085,"array([1.37996242, 2.96303103])"
1086,"array([0.45273057, 3.5362778 ])"
1087,"array([1.7239862 , 4.83090251])"
1088,"array([1.92116129, 5.20764827])"
1089,"array([1.55288931, 4.16860731])"
1090,"array([1.07370936, 4.54099845])"
1091,"array([1.6267359 , 3.90110655])"
1092,"array([1.81186099, 3.16415596])"
1093,"array([2.14045429, 3.97060958])"
1094,"array([2.27962189, 5.29307514])"
1095,"array([2.0487713 , 5.00502719])"
1096,"array([ 2.17651463, -0.35852478])"
1097,"array([ 2.05998786, -0.37930768])"
1098,"array([1.57990397, 4.54693286])"
1099,"array([2.15813104, 3.38197718])"
1100,"array([0.35801753, 3.74007155])"
1101,"array([2.30326507, 4.05208871])"
1102,"array([2.26422978, 4.0057811 ])"
1103,"array([1.98394132, 4.40367516])"
1104,"array([-2.08903828,  6.60053166])"
1105,"array([-2.01642945,  6.69441672])"
1106,"array([1.08706152, 2.95056865])"
1107,"array([2.94984638, 3.80953323])"
1108,"array([2.39327761, 4.37606221])"
1109,"array([2.33177062, 4.84085107])"
1110,"array([1.06790373, 5.00336409])"
1111,"array([1.12934443, 3.96330531])"
1112,"array([0.75544628, 3.90133785])"
1113,"array([0.71174585, 3.78422048])"
1114,"array([2.15078808, 3.91410349])"
1115,"array([2.98256299, 3.25629694])"
1116,"array([2.69004433, 3.37912203])"
1117,"array([1.45660808, 2.96904969])"
1118,"array([1.47884439, 4.47905776])"
1119,"array([1.57872348, 4.84032139])"
1120,"array([1.68519866, 5.23885452])"
1121,"array([0.71694678, 2.76235371])"
1122,"array([0.65089178, 2.79576022])"
1123,"array([1.86278232, 3.40643178])"
1124,"array([2.02359349, 3.71958924])"
1125,"array([1.75437067, 4.77994247])"
1126,"array([1.97379684, 5.12109781])"
1127,"array([-2.90514714,  4.78800557])"
1128,"array([0.97928204, 3.79714158])"
1129,"array([2.0888974 , 3.94629257])"
1130,"array([2.12347288, 4.88999703])"
1131,"array([2.11656148, 3.19846919])"
1132,"array([2.19115552, 3.80661189])"
1133,"array([2.64103082, 3.71192672])"
1134,"array([0.9254668 , 4.09817064])"
1135,"array([1.06413278, 3.21585981])"
1136,"array([0.82566146, 4.09705765])"
1137,"array([1.01858042, 3.28201473])"
1138,"array([0.39124182, 4.92890049])"
1139,"array([1.23435734, 3.39675673])"
1140,"array([2.16322883, 3.85185124])"
1141,"array([1.61319533, 3.19408064])"
1142,"array([2.43929588, 3.7914232 ])"
1143,"array([0.06637578, 4.70960279])"
1144,"array([1.89682912, 3.14515504])"
1145,"array([1.81327573, 4.04369495])"
1146,"array([0.94222572, 3.64164215])"
1147,"array([0.54435048, 3.51114909])"
1148,"array([0.54745026, 3.65875489])"
1149,"array([0.49114061, 3.66034759])"
1150,"array([0.15534608, 4.14006452])"
1151,"array([0.46037031, 3.70885999])"
1152,"array([0.80568503, 4.83216145])"
1153,"array([1.26338614, 3.23931918])"
1154,"array([1.17079965, 3.02333012])"
1155,"array([1.43370743, 3.74115488])"
1156,"array([1.82107389, 3.41997818])"
1157,"array([2.07370819, 5.12036583])"
1158,"array([2.19897431, 3.42640277])"
1159,"array([1.82441751, 4.63348136])"
1160,"array([1.75847564, 3.54674036])"
1161,"array([0.712164  , 4.74171355])"
1162,"array([2.02119984, 4.35360298])"
1163,"array([2.37156477, 4.71367934])"
1164,"array([2.12131247, 4.7582066 ])"
1165,"array([2.08528058, 4.30992243])"
1166,"array([0.57348581, 2.80455175])"
1167,"array([0.73201485, 2.64038105])"
1168,"array([2.7085819 , 4.45057443])"
1169,"array([2.72744645, 4.36885702])"
1170,"array([1.25128051, 3.558253  ])"
1171,"array([1.25151407, 3.9813518 ])"
1172,"array([0.9109398 , 3.55224049])"
1173,"array([1.52310219, 2.4322783 ])"
1174,"array([2.09346048, 4.00694776])"
1175,"array([1.39908919, 4.53324772])"
1176,"array([1.99431576, 3.85750617])"
1177,"array([0.42881191, 3.64195536])"
1178,"array([1.08817912, 3.16283909])"
1179,"array([1.40102707, 5.01808072])"
1180,"array([1.38312568, 5.31460632])"
1181,"array([1.35705805, 4.96418436])"
1182,"array([0.8629949 , 4.01011182])"
1183,"array([1.94876405, 3.75461269])"
1184,"array([1.27145463, 4.69886309])"
1185,"array([1.14314389, 4.7613852 ])"
1186,"array([0.46479951, 4.26354936])"
1187,"array([1.18096816, 4.71764364])"
1188,"array([1.05278973, 4.16756308])"
1189,"array([1.52933072, 4.26469143])"
1190,"array([2.32226602, 4.64232516])"
1191,"array([1.85871884, 2.79863402])"
1192,"array([0.46959503, 4.62639238])"
1193,"array([0.14012501, 4.83299042])"
1194,"array([0.43528058, 4.38297915])"
1195,"array([1.22102427, 4.68202319])"
1196,"array([0.73141608, 4.25196337])"
1197,"array([0.42303463, 3.75202587])"
1198,"array([0.44771099, 3.1000069 ])"
1199,"array([2.1108685 , 2.96108277])"
1200,"array([1.99409796, 4.6858281 ])"
1201,"array([1.91357321, 4.8309247 ])"
1202,"array([1.75278532, 4.8953262 ])"
1203,"array([1.60516047, 4.97510806])"
1204,"array([2.29327134, 3.36867469])"
1205,"array([0.86955324, 3.58129822])"
1206,"array([0.51138718, 3.55469527])"
1207,"array([0.90606396, 3.60422751])"
1208,"array([0.88291583, 3.64454768])"
1209,"array([0.82758366, 3.57410387])"
1210,"array([0.54495167, 3.60507291])"
1211,"array([0.8383715, 3.621613 ])"
1212,"array([0.33986678, 4.08396992])"
1213,"array([1.43658029, 2.90584226])"
1214,"array([1.44031536, 2.52631066])"
1215,"array([2.53518715, 3.35244244])"
1216,"array([2.1126918 , 3.53402294])"
1217,"array([0.91372533, 2.08707686])"
1218,"array([0.81754888, 1.91020327])"
1219,"array([2.48035263, 3.53247036])"
1220,"array([1.24562403, 4.11897062])"
1221,"array([1.34738317, 3.28772206])"
1222,"array([0.42051567, 4.32439056])"
1223,"array([2.89153143, 3.69973792])"
1224,"array([1.91214783, 3.62312236])"
1225,"array([1.80211174, 3.36882563])"
1226,"array([0.35064075, 3.93659772])"
1227,"array([0.67445835, 3.82843183])"
1228,"array([0.58863049, 3.98393801])"
1229,"array([2.01730728, 3.15672804])"
1230,"array([1.01923431, 3.51477164])"
1231,"array([0.79517755, 4.44348186])"
1232,"array([0.70060564, 4.53863074])"
1233,"array([1.19848856, 2.77959374])"
1234,"array([0.64034008, 4.30211363])"
1235,"array([1.008725  , 3.93803722])"
1236,"array([0.29160332, 2.77537513])"
1237,"array([1.06916369, 3.67560373])"
1238,"array([1.44095477, 3.04395625])"
1239,"array([1.65938553, 4.69121912])"
1240,"array([0.51925984, 4.37493481])"
1241,"array([1.56314491, 8.32433528])"
1242,"array([2.16441035, 4.14405024])"
1243,"array([0.59390248, 2.7030736 ])"
1244,"array([0.5925743 , 4.50163624])"
1245,"array([1.30816784, 2.95309674])"
1246,"array([0.94213889, 2.66512639])"
1247,"array([2.03262829, 4.08028207])"
1248,"array([1.37085861, 4.04575055])"
1249,"array([1.95968882, 3.15455424])"
1250,"array([1.5398496 , 3.98767248])"
1251,"array([0.81948027, 3.67003648])"
1252,"array([1.73201622, 3.81389957])"
1253,"array([2.248193  , 4.63306146])"
1254,"array([0.53066824, 3.29257448])"
1255,"array([0.82215672, 2.11097285])"
1256,"array([1.68388895, 4.77086062])"
1257,"array([1.8710726 , 5.11326922])"
1258,"array([2.00847185, 3.5630878 ])"
1259,"array([1.89216755, 5.33445065])"
1260,"array([1.65922251, 2.95129459])"
1261,"array([1.8405622 , 2.58539475])"
1262,"array([0.51979536, 4.44059436])"
1263,"array([1.56593487, 2.53773942])"
1264,"array([0.26611692, 4.73159587])"
1265,"array([1.04304795, 4.48940814])"
1266,"array([1.11729278, 2.79705684])"
1267,"array([2.2285637 , 5.04133083])"
1268,"array([0.78903284, 4.96415896])"
1269,"array([0.64909088, 4.50619466])"
1270,"array([1.09906471, 4.48491811])"
1271,"array([0.78782393, 5.40668244])"
1272,"array([1.08019449, 3.27307289])"
1273,"array([0.98441647, 4.40324057])"
1274,"array([1.04483723, 4.2065079 ])"
1275,"array([0.31368365, 4.2172947 ])"
1276,"array([1.64322872, 5.33895569])"
1277,"array([0.6223541 , 4.02722451])"
1278,"array([1.03883576, 4.3530553 ])"
1279,"array([0.58126567, 4.42175957])"
1280,"array([0.54125472, 4.32274123])"
1281,"array([1.02720338, 4.57855268])"
1282,"array([0.69373519, 4.91447524])"
1283,"array([1.04904809, 2.82563756])"
1284,"array([1.1483035 , 4.45372244])"
1285,"array([1.05363936, 4.44511526])"
1286,"array([0.64944136, 5.09900744])"
1287,"array([1.45907567, 4.58975742])"
1288,"array([2.83608006, 8.13824879])"
1289,"array([2.78612585, 8.01988775])"
1290,"array([2.95529685, 8.08901617])"
1291,"array([2.90702573, 7.97112933])"
1292,"array([1.47274682, 5.33850565])"
1293,"array([1.8875308 , 4.48991495])"
1294,"array([0.97758392, 5.22823048])"
1295,"array([0.97837062, 2.81061962])"
1296,"array([1.00908194, 4.43690237])"
1297,"array([1.08019617, 4.07675456])"
1298,"array([-2.68143122,  2.36294504])"
1299,"array([1.05860345, 5.52584591])"
1300,"array([1.03960222, 4.3977509 ])"
1301,"array([1.28608234, 3.90832814])"
1302,"array([1.28537555, 3.66507365])"
1303,"array([1.73190328, 3.86988649])"
1304,"array([1.79419992, 4.50994836])"
1305,"array([1.00740739, 4.23468186])"
1306,"array([1.99897486, 3.62604332])"
1307,"array([1.84129299, 4.5772385 ])"
1308,"array([2.08199126, 4.10978401])"
1309,"array([2.27506603, 4.56686382])"
1310,"array([2.49623969, 4.71884382])"
1311,"array([0.64748925, 4.19518234])"
1312,"array([0.65603995, 3.9759451 ])"
1313,"array([1.35986011, 5.16619778])"
1314,"array([0.46040771, 4.02551584])"
1315,"array([0.30563538, 4.60395792])"
1316,"array([0.72117468, 3.85701982])"
1317,"array([0.9616856 , 4.16303358])"
1318,"array([1.67177961, 3.1110635 ])"
1319,"array([2.39692345, 3.36753857])"
1320,"array([3.80996264, 0.31469035])"
1321,"array([3.71075472, 0.24846876])"
1322,"array([1.9378474 , 4.99504536])"
1323,"array([0.98617105, 4.32246461])"
1324,"array([0.60183974, 4.18478781])"
1325,"array([1.58721642, 5.2122618 ])"
1326,"array([0.32869675, 4.85140819])"
1327,"array([0.99182536, 3.11145485])"
1328,"array([1.14239308, 4.40703234])"
1329,"array([0.61271028, 4.81161089])"
1330,"array([0.96532306, 4.12101924])"
1331,"array([1.0830988 , 4.29129615])"
1332,"array([1.51400121, 4.21089609])"
1333,"array([5.28147214, 1.9538777 ])"
1334,"array([5.21489813, 1.85453765])"
1335,"array([1.56068075, 4.22376554])"
1336,"array([1.56090231, 2.85991937])"
1337,"array([1.65163574, 2.45209547])"
1338,"array([1.07221322, 4.33214909])"
1339,"array([1.59830295, 4.14169504])"
1340,"array([0.44870239, 3.96242295])"
1341,"array([0.26007504, 3.79814982])"
1342,"array([0.79872644, 3.26909776])"
1343,"array([0.72323343, 4.80682299])"
1344,"array([3.68391588, 7.69258394])"
1345,"array([3.77624198, 7.61486768])"
1346,"array([0.59497524, 4.10400254])"
1347,"array([1.55682873, 5.30123921])"
1348,"array([2.13006289, 5.02491188])"
1349,"array([1.77510535, 5.14051356])"
1350,"array([1.67533318, 5.15156454])"
1351,"array([1.2425397 , 5.35092023])"
1352,"array([1.13931732, 5.30894188])"
1353,"array([1.21823283, 5.23269188])"
1354,"array([0.59800599, 5.26533014])"
1355,"array([1.31805365, 5.264495  ])"
1356,"array([1.43311375, 5.22431356])"
1357,"array([1.50077944, 5.14974546])"
1358,"array([0.68947569, 5.39445305])"
1359,"array([0.60640205, 5.5048396 ])"
