# source, target, direction, screens, assays, database, reference, exp_direct, exp_indirect, comment
90,821,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
90,2294,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
90,262,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
90,2071,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
90,1648,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
90,1508,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
90,2295,ad->db,"Screen_1,","Cen X Cen,",DroID;BioGrid;mentha;FlyBase;DIP;IntAct,14605208;FBrf0235788,MI:0397;MI:1112;MI:0018,None,FBrf0235788 is part of FlyBi data
90,265,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
90,404,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
90,209,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
90,680,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
90,210,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
90,321,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
90,2296,ad->db,"Screen_1,","Cen X Cen,",DroID;BioGrid;mentha;FlyBase;DIP;IntAct,14605208;FBrf0235788,MI:0397;MI:1112;MI:0018,None,FBrf0235788 is part of FlyBi data
90,90,fbgn1=fbgn2,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
90,346,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
90,1108,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
90,1249,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
90,13,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
90,411,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
90,351,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
90,864,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
90,91,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
90,956,ad->db,"Screen_1,","Cen X Cen,",None,None,None,None,None
90,70,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
90,214,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
90,1649,ad->db,"Screen_1,","Cen X Cen,",None,None,None,None,None
90,1396,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
90,1177,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
90,1178,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
90,702,both,"Screen_1,Screen_3,","Cen X 2u,Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
90,1491,ad->db,"Screen_1,Screen_3,","Cen X 2u,Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
90,1587,ad->db,"Screen_1,Screen_3,","Cen X 2u,Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
90,365,ad->db,"Screen_1,Screen_3,","Cen X 2u,Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
90,259,both,"Screen_1,Screen_4,","Cen X 2u,Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
90,1720,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
92,608,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
92,1161,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
92,2379,ad->db,"Screen_4,","Cen X 2u,",BioGrid;DIP,14605208,MI:0018,None,None
92,429,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
92,1054,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
92,1041,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
92,1028,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
93,94,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
94,974,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
94,132,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
94,81,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
94,1459,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
94,447,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
94,322,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
95,81,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
96,96,fbgn1=fbgn2,"Screen_1,Screen_2,","Cen X Cen,",BioGrid;DroID;FlyBase;IntAct;mentha,29328915;FBrf0235788,MI:0018;MI:1112;MI:0397,MI:0046;MI:0314;MI:0040,FBrf0235788 is part of FlyBi data
97,97,fbgn1=fbgn2,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
97,96,both,"Screen_1,Screen_2,","Cen X Cen,",DroID;mentha;FlyBase;IntAct,22036573;FBrf0235788,MI:1112;MI:0397;MI:0018,MI:0007,FBrf0235788 is part of FlyBi data
98,99,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
98,100,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
98,101,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
98,102,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
98,103,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
98,104,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
98,105,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
98,48,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
98,106,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
98,107,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
98,108,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
98,109,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
98,110,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
98,111,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
98,112,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
98,113,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
98,114,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
102,787,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
102,102,fbgn1=fbgn2,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
106,465,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
106,255,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
110,1101,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
110,496,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
110,690,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
110,307,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
111,111,fbgn1=fbgn2,"Screen_1,Screen_3,Screen_4,","Cen X 2u,Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
111,473,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
111,622,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
111,736,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
111,656,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
111,20,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
111,182,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
111,750,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
111,109,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
111,752,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
111,255,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
111,921,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
111,241,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
111,317,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
111,582,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
111,758,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
111,100,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
111,88,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
111,612,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
111,114,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
111,40,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
111,1630,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
111,150,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
111,739,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
111,586,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
111,102,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
111,988,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
111,493,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
111,190,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
111,113,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
111,246,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
114,1644,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
114,154,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
114,85,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
114,828,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
114,756,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
114,591,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
114,189,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
114,238,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
114,492,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
114,242,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
114,543,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
114,509,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
114,932,both,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
114,235,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
114,797,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
114,102,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
114,593,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
114,240,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
114,609,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
114,148,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
114,48,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
114,896,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
114,101,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
114,88,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
114,608,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
115,116,both,"Screen_3,Screen_4,","Cen X 2u,",BioGrid;DIP;DroID;IntAct;mentha,14605208,MI:0397;MI:0018;MI:0727,None,None
117,118,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
119,120,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
119,121,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
122,123,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
124,125,ad->db,"Screen_4,","Cen X 2u,",DroID;BioGrid;mentha;FlyBase;IntAct,21875999;FBrf0218395;22036573;21694722,MI:0915,MI:0943;MI:0082;MI:0007;MI:0004;MI:0029;MI:0046,None
126,69,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
126,127,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
126,128,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
126,129,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
126,10,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
126,130,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
126,131,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
126,132,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
126,133,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
126,134,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
126,13,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
126,135,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
126,136,ad->db,"Screen_2,Screen_3,","Cen X 2u,Cen X Cen,",None,None,None,None,None
127,362,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
128,303,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
128,1172,ad->db,"Screen_1,Screen_3,","Cen X 2u,Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
128,280,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
128,216,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
129,524,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
130,30,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
130,9,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
130,388,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
130,407,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
130,258,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
130,423,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
130,15,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
130,133,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
131,129,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
131,301,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
131,302,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
131,11,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
131,303,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
131,136,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
131,304,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
131,127,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
131,305,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
133,625,both,"Screen_1,Screen_3,","Cen X 2u,Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
133,424,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
135,2366,ad->db,"Screen_1,","Cen X Cen,",DroID;BioGrid;mentha;FlyBase;DIP;IntAct,14605208;FBrf0235788,MI:1112;MI:0397;MI:0018,None,FBrf0235788 is part of FlyBi data
136,215,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
136,30,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
137,138,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
138,218,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
138,209,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
138,210,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
138,864,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
138,216,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
138,378,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
138,261,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
138,977,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
139,140,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
139,141,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
139,142,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
141,141,fbgn1=fbgn2,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
141,1245,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
141,411,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
143,144,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
144,1267,both,"Screen_1,Screen_3,","Cen X 2u,Cen X Cen,",DroID;mentha;FlyBase;BioGrid;IntAct,FBrf0235788;27025476,MI:0397;MI:1112;MI:0018,MI:0007;MI:0113;MI:0004;MI:0705,FBrf0235788 is part of FlyBi data
145,146,ad->db,"Screen_1,Screen_2,","Cen X Cen,",BioGrid;DIP;DroID;FlyBase;IntAct;mentha,FBrf0218395;22036573;14605208;FBrf0235788,MI:1112;MI:0397;MI:0018,MI:0943;MI:0007;MI:0046,FBrf0235788 is part of FlyBi data
147,148,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
147,149,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
147,150,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
147,110,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
147,151,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
147,152,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
147,99,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
147,153,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
147,107,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
147,154,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
147,155,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
147,156,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
147,157,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
148,609,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
153,902,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
156,711,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
156,496,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
156,1763,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
158,159,ad->db,"Screen_1,","Cen X Cen,",DroID;BioGrid;mentha;FlyBase;DIP;IntAct,14605208;FBrf0235788,MI:0397;MI:1112;MI:0018,None,FBrf0235788 is part of FlyBi data
159,302,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
159,523,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
159,536,ad->db,"Screen_4,","Cen X 2u,",BioGrid;DIP;DroID;IntAct;mentha,14605208,MI:0397;MI:0018;MI:0727,None,None
160,161,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
160,162,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,621,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,40,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,233,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,560,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,622,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,148,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,48,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,735,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,736,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,108,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,100,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,235,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,194,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,737,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,738,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,739,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,109,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,740,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,741,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,586,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,742,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,743,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,744,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,102,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,88,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,190,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,489,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,609,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,745,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,103,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
161,106,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
161,234,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
161,110,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
161,746,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
161,163,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
161,595,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
161,747,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
161,99,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
161,104,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
161,610,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
161,748,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
161,178,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
161,749,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
161,750,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
161,751,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
161,752,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
