# index, _pos
556,"array([-2.60688503, -0.12246888])"
557,"array([-2.7784521 , -0.74652648])"
558,"array([-2.46983883, -0.59089971])"
559,"array([-2.68857188, -0.1212911 ])"
560,"array([-2.89530369, -0.95740214])"
561,"array([-1.98709225, -0.20640636])"
562,"array([-2.92513972, -1.30949601])"
563,"array([-3.75448792, -1.40233764])"
564,"array([-2.44106238, -0.15538594])"
565,"array([-2.6024622 ,  0.19789411])"
566,"array([-1.64204044, -1.3664992 ])"
567,"array([-1.57301124, -1.37008891])"
568,"array([-0.53327236, -4.45991808])"
569,"array([-0.65617722, -4.50928249])"
570,"array([-2.21459659,  0.07748362])"
571,"array([-1.62435536,  0.45161063])"
572,"array([-3.38136746, -0.67247938])"
573,"array([-2.85904605, -1.25705305])"
574,"array([-3.03206775, -1.40871066])"
575,"array([-2.93158553, -1.16236978])"
576,"array([-2.13416017, -0.36867702])"
577,"array([-2.56599106, -1.13496137])"
578,"array([-2.53281329, -1.1848294 ])"
579,"array([-1.96257623,  0.31865579])"
580,"array([-1.51554247, -0.50229472])"
581,"array([-2.62345646, -0.18213121])"
582,"array([-2.750934  , -0.08029354])"
583,"array([-1.18155265, -0.35977845])"
584,"array([-2.41603211, -0.25343973])"
585,"array([-2.53765735, -0.26583596])"
586,"array([-2.70231631, -1.91711175])"
587,"array([-2.90964542, -0.8482327 ])"
588,"array([-2.63326705, -0.81651031])"
589,"array([-3.00521769, -0.96220463])"
590,"array([-2.13306977, -0.74462233])"
591,"array([-1.91783408, -0.80032277])"
592,"array([-1.12169649,  0.07850969])"
593,"array([-1.90741293, -0.67042394])"
594,"array([-2.74114427, -1.36191992])"
595,"array([-2.71392834,  0.56822827])"
596,"array([-1.64643326, -0.96256887])"
597,"array([-2.98803722, -0.84013331])"
598,"array([-2.59129161,  0.02864428])"
599,"array([-2.45126368, -0.88143256])"
600,"array([-2.50963038, -0.68859065])"
601,"array([-3.50145471, -0.85491472])"
602,"array([-1.62757127,  0.02711351])"
603,"array([-1.38508559,  0.30832132])"
